TimeSteps,Delay,FieldStrength,DopplerShift,AoD_Azimuth,AoA_Azimuth,AoD_Elevation,AoA_Elevation
7,12.0372,4.79903e+06,0,270,90,93.9725,86.0275,
7,12.0804,2.00928e+06,-0.675607,271.271,71.5844,93.9583,86.0417,
7,15.5539,374872,4.31135,271.04,278.115,93.0733,86.9267,
7,11.7045,4.93546e+06,0,270,90,94.0856,85.9144,
7,11.7762,1.8424e+06,-0.927708,271.271,59.0533,94.0607,85.9393,
7,15.8842,367077,4.37084,271.04,276.83,93.0094,86.9906,
7,11.3718,5.07984e+06,0,270,90,94.2054,85.7946,
7,11.5543,1.30455e+06,-0.67445,271.271,18.377,94.1388,85.8612,
7,16.2153,359583,4.41354,271.04,275.895,92.9479,87.0521,
7,11.0392,5.23292e+06,0,270,90,94.3323,85.6677,
7,11.6447,1.11059e+06,2.30544,271.271,314.904,94.1066,85.8934,
7,14.3766,795450,-0.403071,283.734,354.796,93.3253,86.6747,
7,10.7066,5.39547e+06,0,270,90,94.4672,85.5328,
7,11.9255,1.08444e+06,3.5386,271.271,293.149,94.0098,85.9902,
7,14.4265,792701,-0.0859947,283.734,348.014,93.3138,86.6862,
7,10.3741,5.5684e+06,0,270,90,94.6106,85.3894,
7,12.2405,1.05652e+06,3.95307,271.271,285.224,93.9064,86.0936,
7,14.514,787921,0.239657,283.734,341.555,93.2938,86.7062,
7,10.0416,5.75276e+06,0,270,90,94.7636,85.2364,
7,12.5647,1.02927e+06,4.14795,271.271,281.288,93.8055,86.1945,
7,14.636,781355,0.559694,283.734,335.545,93.2663,86.7337,
7,9.70924,5.94969e+06,0,270,90,94.9271,85.0729,
7,12.8924,1.0031e+06,4.25956,271.271,278.955,93.7086,86.2914,
7,14.7884,773304,0.863279,283.734,330.058,93.2326,86.7674,
7,9.37695,6.16053e+06,0,270,90,95.1022,84.8978,
7,13.2219,978105,4.33154,271.271,277.417,93.6161,86.3839,
7,14.9671,764072,1.14367,283.734,325.115,93.194,86.806,
7,9.04476,6.38679e+06,0,270,90,95.2901,84.7099,
7,13.5524,954250,4.38174,271.271,276.328,93.5278,86.4722,
7,15.1681,753946,1.39778,283.734,320.701,93.1516,86.8484,
7,8.71267,6.63023e+06,0,270,90,95.4923,84.5077,
7,13.8836,931487,4.41872,271.271,275.517,93.4435,86.5565,
7,15.3878,743178,1.6252,283.734,316.781,93.1065,86.8935,
7,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
7,14.2152,909757,4.44709,271.271,274.89,93.3631,86.6369,
7,15.6233,731978,1.8272,283.734,313.307,93.0597,86.9403,
7,8.04885,7.17704e+06,0,270,90,95.9469,84.0531,
7,14.5471,889000,4.46956,271.271,274.391,93.2863,86.7137,
7,15.8718,720516,2.00595,283.734,310.228,93.0117,86.9883,
7,7.71716,7.48552e+06,0,270,90,96.2034,83.7966,
7,14.8793,869155,4.48779,271.271,273.984,93.2128,86.7872,
7,16.1313,708927,2.16393,283.734,307.497,92.9632,87.0368,
7,7.38564,7.82153e+06,0,270,90,96.4831,83.5169,
7,15.2116,850167,4.50288,271.271,273.646,93.1426,86.8574,
7,16.3999,697316,2.30367,283.734,305.067,92.9147,87.0853,
7,7.05431,8.18889e+06,0,270,90,96.789,83.211,
7,15.5441,831985,4.51559,271.271,273.36,93.0753,86.9247,
7,16.6762,685764,2.4275,283.734,302.899,92.8663,87.1337,
7,6.7232,8.59218e+06,0,270,90,97.125,82.875,
7,15.8766,814557,4.52644,271.271,273.117,93.0108,86.9892,
7,16.959,674328,2.53754,283.734,300.958,92.8185,87.1815,
7,6.39234,9.0369e+06,0,270,90,97.4959,82.5041,
7,16.2093,797841,4.5358,271.271,272.906,92.949,87.051,
7,17.2473,663056,2.63564,283.734,299.213,92.7713,87.2287,
7,6.06179,9.52969e+06,0,270,90,97.9072,82.0928,
7,16.542,781793,4.54398,271.271,272.721,92.8896,87.1104,
7,17.5403,651979,2.72341,283.734,297.641,92.725,87.275,
7,5.73158,1.00787e+07,0,270,90,98.3659,81.6341,
7,16.8748,766374,4.55118,271.271,272.559,92.8326,87.1674,
7,17.8374,641119,2.80222,283.734,296.217,92.6796,87.3204,
7,5.40178,1.06941e+07,0,270,90,98.8807,81.1193,
7,17.2076,751550,4.55756,271.271,272.415,92.7777,87.2223,
7,18.138,630495,2.87325,283.734,294.924,92.6352,87.3648,
7,5.07248,1.13883e+07,0,270,90,99.4623,80.5377,
7,17.5405,737287,4.56327,271.271,272.287,92.725,87.275,
7,18.4416,620114,2.93749,283.734,293.745,92.5917,87.4083,
7,4.74377,1.21774e+07,0,270,90,100.125,79.8753,
7,17.8735,723553,4.5684,271.271,272.171,92.6742,87.3258,
7,18.7479,609983,2.99579,283.734,292.667,92.5494,87.4506,
7,4.41579,1.30819e+07,0,270,90,100.886,79.1145,
7,18.2065,710320,4.57303,271.271,272.066,92.6252,87.3748,
7,19.0565,600105,3.0489,283.734,291.678,92.5081,87.4919,
7,4.08871,1.41284e+07,0,270,90,101.768,78.2317,
7,18.5395,697560,4.57724,271.271,271.971,92.578,87.422,
7,19.3672,590479,3.09742,283.734,290.768,92.4678,87.5322,
7,3.76277,1.53522e+07,0,270,90,102.804,77.1957,
7,18.8725,685250,4.58108,271.271,271.885,92.5325,87.4675,
7,19.6796,581103,3.14189,283.734,289.929,92.4286,87.5714,
7,3.4383,1.6801e+07,0,270,90,104.036,75.9638,
7,19.2056,673367,4.5846,271.271,271.806,92.4886,87.5114,
7,19.9937,571975,3.18277,283.734,289.152,92.3904,87.6096,
7,3.11575,1.85403e+07,0,270,90,105.524,74.4759,
7,19.5387,661887,4.58784,271.271,271.733,92.4461,87.5539,
7,20.3092,563089,3.22046,283.734,288.431,92.3533,87.6467,
7,2.79578,2.06622e+07,0,270,90,107.354,72.646,
7,19.8718,650792,4.59082,271.271,271.665,92.4051,87.5949,
7,20.626,554440,3.25529,283.734,287.762,92.3171,87.6829,
7,2.47939,2.32988e+07,0,270,90,109.654,70.3462,
7,20.205,640062,4.59359,271.271,271.603,92.3654,87.6346,
7,20.944,546023,3.28758,283.734,287.137,92.2819,87.7181,
7,2.16817,2.66432e+07,0,270,90,112.62,67.3801,
7,20.5381,629679,4.59615,271.271,271.545,92.327,87.673,
7,21.263,537831,3.31756,283.734,286.554,92.2477,87.7523,
7,1.86468,3.09796e+07,0,270,90,116.565,63.435,
7,20.8713,619627,4.59854,271.271,271.492,92.2899,87.7101,
7,21.583,529858,3.34548,283.734,286.008,92.2143,87.7857,
